"wvsccode","wave","year","aims.defense","age","collegeed","female","unemployed","satisfinancial","ideology","postma4","cai","trustmostpeople","respectauthority","godimportant","nationalpride"
32,1,1984,,,,1,0,3,,,1,1,-1,10,
32,1,1984,,,,1,0,2,,0,1,0,1,10,1
32,1,1984,,,,0,0,7,,0,0,1,1,10,
32,1,1984,,,,1,0,3,3,1,1,1,0,8,1
32,1,1984,,,,0,0,2,,,1,,-1,3,0
32,1,1984,,,,1,0,4,7,-1,0,1,1,1,1
32,1,1984,,,,1,0,1,,0,-2,,-1,8,1
32,1,1984,,,,1,0,1,,0,-2,0,1,10,0
32,1,1984,,,,1,0,7,6,-1,-1,1,1,10,1
32,1,1984,,,,0,0,1,5,,1,1,1,3,0
32,1,1984,,,,0,0,3,5,0,-1,,-1,1,1
32,1,1984,,,,1,0,7,6,,-1,1,-1,10,1
32,1,1984,,,,1,0,6,,-1,-1,,1,8,1
32,1,1984,,,,0,0,7,2,1,1,0,1,3,1
32,1,1984,,,,1,0,4,4,0,1,0,-1,8,1
32,1,1984,,,,1,0,7,6,0,1,0,1,10,0
32,1,1984,,,,0,0,6,5,-1,1,0,1,10,1
32,1,1984,,,,0,0,4,5,-1,0,0,1,,1
32,1,1984,,,,0,0,1,5,0,0,0,1,8,1
32,1,1984,,,,1,0,,7,0,1,0,1,10,1
32,1,1984,,,,0,0,10,7,0,0,1,1,10,1
32,1,1984,,,,0,0,7,5,0,2,1,1,10,1
32,1,1984,,,,1,1,1,3,1,1,0,1,10,1
32,1,1984,,,,0,0,3,3,1,1,0,-1,10,
32,1,1984,,,,0,0,8,7,-1,0,0,-1,7,0
32,1,1984,,,,1,0,1,7,0,1,1,0,7,1
32,1,1984,,,,1,0,1,4,0,1,0,-1,7,1
32,1,1984,,,,0,0,1,3,0,1,0,0,10,1
32,1,1984,,,,0,0,5,8,-1,-1,1,1,,0
32,1,1984,,,,1,0,6,5,-1,-2,1,1,10,1
32,1,1984,,,,0,0,8,,-1,0,0,1,,0
32,1,1984,,,,0,0,6,4,0,-1,1,1,2,0
32,1,1984,,,,0,0,7,5,0,0,1,1,7,0
32,1,1984,,,,1,0,5,4,1,1,1,1,5,0
32,1,1984,,,,0,0,3,3,1,1,1,1,3,
32,1,1984,,,,1,0,3,3,0,1,0,1,1,
32,1,1984,,,,0,0,3,5,-1,2,1,1,2,0
32,1,1984,,,,1,0,2,5,-1,1,0,-1,5,0
32,1,1984,,,,0,0,5,4,0,1,1,1,2,1
32,1,1984,,,,0,0,7,5,0,1,0,1,3,0
32,1,1984,,,,1,0,6,4,0,2,,1,6,0
32,1,1984,,,,1,0,4,5,0,1,1,1,6,0
32,1,1984,,,,0,0,5,,0,1,,1,3,0
32,1,1984,,,,0,0,5,4,1,1,0,-1,1,0
32,1,1984,,,,0,0,4,6,0,-1,0,1,10,1
32,1,1984,,,,1,0,1,3,0,0,0,0,7,0
32,1,1984,,,,1,0,5,5,-1,1,0,1,7,0
32,1,1984,,,,0,0,4,5,0,2,0,0,6,0
32,1,1984,,,,1,0,7,7,0,1,0,0,7,0
32,1,1984,,,,1,0,8,6,0,0,0,1,7,1
32,1,1984,,,,0,0,5,4,-1,0,0,-1,1,1
32,1,1984,,,,1,0,7,5,0,-1,0,-1,8,1
32,1,1984,,,,0,0,6,5,0,1,0,-1,9,1
32,1,1984,,,,1,0,5,5,-1,1,0,1,10,0
32,1,1984,,,,0,0,7,4,1,1,0,0,2,0
32,1,1984,,,,0,0,6,5,0,1,0,0,5,1
32,1,1984,,,,1,0,4,5,0,2,0,-1,7,0
32,1,1984,,,,1,0,8,5,0,1,0,1,8,1
32,1,1984,,,,0,0,7,6,0,0,0,1,10,0
32,1,1984,,,,0,0,1,4,-1,2,0,1,2,1
32,1,1984,,,,1,0,8,5,0,-1,0,1,10,1
32,1,1984,,,,1,0,8,6,0,-1,0,1,10,1
32,1,1984,,,,1,0,1,5,0,1,0,-1,7,0
32,1,1984,,,,0,0,3,3,1,1,1,-1,2,0
32,1,1984,,,,0,0,3,4,0,2,0,-1,1,1
32,1,1984,,,,1,0,6,3,1,2,1,1,5,0
32,1,1984,,,,0,0,3,5,0,1,1,1,2,0
32,1,1984,,,,1,0,3,5,0,-1,1,1,7,0
32,1,1984,,,,1,0,5,5,0,1,0,1,7,0
32,1,1984,,,,0,0,4,6,0,1,0,1,3,0
32,1,1984,,,,0,0,5,5,0,0,,1,5,0
32,1,1984,,,,1,0,6,4,1,1,0,1,6,0
32,1,1984,,,,1,0,,5,0,0,1,1,5,1
32,1,1984,,,,1,0,7,,0,0,1,1,10,1
32,1,1984,,,,0,0,7,,0,0,1,1,,1
32,1,1984,,,,1,0,7,,-1,0,0,1,4,0
32,1,1984,,,,1,0,6,,0,0,0,0,4,1
32,1,1984,,,,0,0,7,5,-1,0,1,1,1,1
32,1,1984,,,,1,0,3,,0,0,0,0,7,0
32,1,1984,,,,0,0,,,0,-1,0,1,3,0
32,1,1984,,,,1,0,7,6,-1,0,1,1,7,0
32,1,1984,,,,1,0,1,,,-2,0,0,10,0
32,1,1984,,,,0,0,2,4,0,0,1,-1,2,0
32,1,1984,,,,1,0,5,,-1,0,0,-1,7,0
32,1,1984,,,,0,0,5,,-1,0,0,-1,4,1
32,1,1984,,,,0,0,5,4,0,1,0,-1,3,0
32,1,1984,,,,1,0,6,5,0,1,0,-1,7,1
32,1,1984,,,,1,0,4,,-1,1,,-1,4,0
32,1,1984,,,,1,0,3,5,0,0,0,1,7,1
32,1,1984,,,,0,0,8,3,1,1,1,1,4,1
32,1,1984,,,,0,1,3,,0,0,0,1,4,1
32,1,1984,,,,0,0,8,,0,1,0,1,5,1
32,1,1984,,,,1,1,5,,-1,-1,1,1,10,1
32,1,1984,,,,1,0,6,,-1,-2,1,-1,9,1
32,1,1984,,,,0,0,4,3,0,1,0,-1,2,1
32,1,1984,,,,1,0,5,,-1,0,0,1,7,0
32,1,1984,,,,1,0,6,5,-1,-1,0,-1,8,0
32,1,1984,,,,0,0,5,4,0,1,0,-1,,0
32,1,1984,,,,0,0,3,4,0,2,0,-1,1,0
32,1,1984,,,,1,0,6,7,-1,-1,0,1,9,0
32,1,1984,,,,0,0,5,,-1,-1,0,1,8,0
32,1,1984,,,,1,0,7,7,-1,-1,0,1,10,0
32,1,1984,,,,0,0,3,,0,2,0,1,5,0
32,1,1984,,,,1,0,7,,-1,-1,,1,10,0
32,1,1984,,,,1,0,7,,-1,-1,0,1,8,0
32,1,1984,,,,1,0,7,,-1,-1,0,1,9,0
32,1,1984,,,,0,0,9,10,-1,-1,0,1,5,0
32,1,1984,,,,0,0,7,5,1,1,0,-1,5,1
32,1,1984,,,,0,1,5,5,-1,1,0,1,6,0
32,1,1984,,,,1,0,6,6,-1,-2,0,1,7,0
32,1,1984,,,,1,0,6,7,-1,0,0,1,5,
32,1,1984,,,,0,0,5,8,0,0,0,-1,,0
32,1,1984,,,,1,0,5,,,-1,0,1,,
32,1,1984,,,,1,1,4,,1,-1,0,1,10,0
32,1,1984,,,,1,0,7,,0,-2,0,-1,10,1
32,1,1984,,,,1,0,3,,-1,-1,0,-1,10,1
32,1,1984,,,,0,0,8,,0,0,1,-1,10,1
32,1,1984,,,,0,0,6,,-1,-1,0,-1,10,1
32,1,1984,,,,0,0,9,,-1,0,1,0,10,0
32,1,1984,,,,1,0,1,,0,-1,0,0,10,1
32,1,1984,,,,0,0,5,,0,1,0,,,1
32,1,1984,,,,1,0,2,10,0,1,0,1,7,0
32,1,1984,,,,0,0,4,10,0,1,0,1,8,1
32,1,1984,,,,1,0,7,10,0,0,0,0,10,1
32,1,1984,,,,1,0,6,,1,-1,0,1,10,1
32,1,1984,,,,0,1,9,6,0,-1,0,-1,,
32,1,1984,,,,1,0,8,5,0,1,0,1,9,0
32,1,1984,,,,0,0,9,5,0,-1,0,1,7,1
32,1,1984,,,,1,0,5,5,0,0,0,1,10,0
32,1,1984,,,,0,0,10,,0,0,1,-1,8,0
32,1,1984,,,,1,0,1,,-1,-1,0,0,10,1
32,1,1984,,,,0,0,10,,0,1,,-1,,0
32,1,1984,,,,0,0,5,,,-1,0,1,8,0
32,1,1984,,,,1,0,5,,-1,-2,0,1,8,0
32,1,1984,,,,1,0,7,,0,-1,0,1,6,
32,1,1984,,,,1,0,6,4,0,2,0,-1,5,1
32,1,1984,,,,0,0,7,5,0,0,0,1,8,1
32,1,1984,,,,0,1,6,5,1,0,0,-1,7,0
32,1,1984,,,,1,0,4,,1,2,1,1,8,1
32,1,1984,,,,0,0,7,5,1,1,1,1,1,0
32,1,1984,,,,0,0,3,4,0,1,0,1,3,1
32,1,1984,,,,1,0,1,,0,-2,0,1,10,1
32,1,1984,,,,0,0,5,,0,0,0,1,10,1
32,1,1984,,,,1,0,5,5,0,0,0,1,10,1
32,1,1984,,,,0,0,8,,0,-2,1,1,10,1
32,1,1984,,,,1,1,6,7,0,0,1,-1,7,0
32,1,1984,,,,1,0,2,3,,0,0,1,10,0
32,1,1984,,,,0,0,2,1,,1,,-1,1,0
32,1,1984,,,,0,0,5,5,-1,0,0,1,6,0
32,1,1984,,,,1,0,6,6,-1,1,0,1,6,0
32,1,1984,,,,0,0,,,-1,0,0,1,8,1
32,1,1984,,,,1,0,9,,-1,-1,1,1,9,1
32,1,1984,,,,1,0,8,,-1,0,0,1,9,1
32,1,1984,,,,0,0,8,5,-1,-1,1,1,10,1
32,1,1984,,,,0,0,9,6,0,0,0,1,9,1
32,1,1984,,,,1,0,8,,-1,-1,1,1,9,1
32,1,1984,,,,1,0,9,7,-1,0,0,1,10,1
32,1,1984,,,,0,0,9,6,-1,-1,0,1,9,1
32,1,1984,,,,0,0,9,4,-1,-1,1,1,10,1
32,1,1984,,,,0,0,9,5,-1,-1,0,1,9,1
32,1,1984,,,,1,0,9,5,-1,-1,0,1,9,1
32,1,1984,,,,0,0,9,6,-1,-1,0,1,9,1
32,1,1984,,,,1,0,10,6,-1,-1,0,1,9,1
32,1,1984,,,,1,0,9,5,-1,0,0,1,9,1
32,1,1984,,,,0,0,9,5,-1,-1,0,1,9,1
32,1,1984,,,,1,0,10,6,-1,0,0,1,10,1
32,1,1984,,,,0,0,9,6,-1,0,0,1,10,1
32,1,1984,,,,1,0,10,6,-1,0,0,1,10,1
32,1,1984,,,,0,0,9,6,-1,1,1,1,9,1
32,1,1984,,,,0,0,9,6,-1,0,0,1,9,1
32,1,1984,,,,1,0,10,7,0,-1,1,1,10,1
32,1,1984,,,,1,0,5,7,-1,-1,1,1,10,1
32,1,1984,,,,0,0,9,6,1,-1,0,1,6,1
32,1,1984,,,,0,0,10,6,0,0,1,1,10,1
32,1,1984,,,,0,0,10,,-1,0,0,1,10,1
32,1,1984,,,,1,0,9,,-1,0,1,1,8,1
32,1,1984,,,,1,0,10,,-1,0,0,1,2,1
32,1,1984,,,,0,0,10,7,-1,0,0,1,10,1
32,1,1984,,,,0,0,10,6,-1,0,1,1,9,1
32,1,1984,,,,1,0,6,,1,-1,1,1,7,1
32,1,1984,,,,0,0,6,5,-1,1,0,-1,8,1
32,1,1984,,,,0,0,7,5,0,-1,0,1,10,1
32,1,1984,,,,1,0,7,,-1,0,0,-1,10,1
32,1,1984,,,,1,0,6,,-1,0,0,-1,10,
32,1,1984,,,,1,0,4,,-1,-1,0,-1,10,0
32,1,1984,,,,1,0,8,6,0,-1,0,1,10,
32,1,1984,,,,0,0,7,6,0,0,0,1,10,0
32,1,1984,,,,1,0,7,6,0,0,0,-1,10,0
32,1,1984,,,,0,0,7,5,0,-1,0,-1,10,0
32,1,1984,,,,0,0,6,4,0,0,0,-1,10,0
32,1,1984,,,,1,0,7,,-1,0,0,-1,10,0
32,1,1984,,,,1,0,6,5,0,1,0,-1,10,0
32,1,1984,,,,1,0,6,7,0,1,0,-1,10,0
32,1,1984,,,,0,0,4,,-1,-1,0,-1,10,0
32,1,1984,,,,0,0,4,5,-1,1,,1,9,
32,1,1984,,,,1,0,8,,-1,-1,0,-1,10,0
32,1,1984,,,,0,0,7,,0,1,0,-1,7,1
32,1,1984,,,,0,0,6,,-1,-2,0,-1,8,0
32,1,1984,,,,0,0,7,5,-1,0,0,-1,10,1
32,1,1984,,,,1,0,6,,0,2,0,1,10,0
32,1,1984,,,,0,0,8,7,0,2,1,-1,6,0
32,1,1984,,,,1,0,6,7,0,1,1,-1,7,0
32,1,1984,,,,1,0,2,6,-1,0,0,1,8,0
32,1,1984,,,,1,0,7,5,0,1,1,1,3,0
32,1,1984,,,,0,0,7,6,-1,0,0,1,10,0
32,1,1984,,,,0,0,6,5,-1,0,0,1,7,
32,1,1984,,,,1,0,7,4,0,1,0,0,7,0
32,1,1984,,,,1,0,7,4,-1,1,1,1,7,0
32,1,1984,,,,0,0,7,4,-1,0,0,1,7,0
32,1,1984,,,,1,0,7,5,-1,1,0,1,8,0
32,1,1984,,,,1,0,,5,0,2,,1,3,1
32,1,1984,,,,0,0,5,3,0,1,1,1,3,0
32,1,1984,,,,1,0,5,6,0,2,1,1,5,0
32,1,1984,,,,0,0,6,5,0,1,0,-1,6,1
32,1,1984,,,,1,0,1,,,1,,1,8,0
32,1,1984,,,,0,0,4,5,-1,1,,1,,1
32,1,1984,,,,0,0,1,,,-1,1,-1,10,0
32,1,1984,,,,1,0,3,4,0,0,0,1,7,1
32,1,1984,,,,0,0,2,6,-1,-1,1,1,10,1
32,1,1984,,,,0,0,6,6,-1,1,1,1,7,1
32,1,1984,,,,1,0,1,,0,-1,,1,8,1
32,1,1984,,,,1,0,4,5,0,-1,,-1,10,1
32,1,1984,,,,0,0,3,,-1,-2,0,1,8,0
32,1,1984,,,,0,0,7,,0,1,0,1,8,0
32,1,1984,,,,1,0,4,6,0,-1,1,1,9,1
32,1,1984,,,,1,0,7,,0,1,1,1,4,1
32,1,1984,,,,1,0,1,5,,1,0,1,8,1
32,1,1984,,,,1,0,5,5,0,-1,,1,6,1
32,1,1984,,,,0,0,4,,0,-1,,-1,1,1
32,1,1984,,,,0,0,9,6,0,-1,0,1,10,1
32,1,1984,,,,1,0,9,6,0,-2,1,1,9,1
32,1,1984,,,,0,0,3,3,0,-1,0,-1,10,0
32,1,1984,,,,0,0,4,1,1,1,1,-1,6,1
32,1,1984,,,,1,0,1,5,-1,-1,,-1,8,0
32,1,1984,,,,0,0,6,5,-1,0,0,1,5,1
32,1,1984,,,,0,0,7,5,0,1,0,1,8,1
32,1,1984,,,,1,0,6,,0,1,0,,4,1
32,1,1984,,,,1,1,7,1,0,0,0,,7,0
32,1,1984,,,,1,0,8,6,0,-1,0,1,3,1
32,1,1984,,,,1,0,7,5,-1,0,0,,7,1
32,1,1984,,,,1,0,8,,,-1,0,,7,1
32,1,1984,,,,1,0,6,6,,0,0,-1,6,0
32,1,1984,,,,0,0,7,6,0,0,0,-1,6,0
32,1,1984,,,,1,0,6,6,0,0,,-1,6,1
32,1,1984,,,,1,0,7,6,,1,,-1,4,1
32,1,1984,,,,1,0,7,8,0,0,0,,7,0
32,1,1984,,,,1,0,8,6,,-1,0,,3,1
32,1,1984,,,,1,0,6,,0,0,0,,4,1
32,1,1984,,,,1,0,7,6,0,0,0,,7,1
32,1,1984,,,,1,0,8,8,,-1,0,,7,1
32,1,1984,,,,1,0,5,7,,0,,1,6,1
32,1,1984,,,,1,0,5,6,0,0,0,-1,10,1
32,1,1984,,,,1,0,5,7,-1,1,0,1,10,1
32,1,1984,,,,1,0,8,,0,0,0,1,10,
32,1,1984,,,,1,0,5,3,0,1,0,-1,10,0
32,1,1984,,,,0,0,8,,-1,1,0,1,6,1
32,1,1984,,,,0,0,6,5,0,0,0,1,9,1
32,1,1984,,,,1,0,4,,-1,0,,1,7,1
32,1,1984,,,,1,0,7,,,1,1,1,7,1
32,1,1984,,,,1,0,4,,-1,0,0,1,8,0
32,1,1984,,,,0,0,8,6,0,0,0,1,6,1
32,1,1984,,,,1,0,6,8,-1,0,0,-1,7,1
32,1,1984,,,,0,0,7,7,0,0,0,,8,1
32,1,1984,,,,0,0,7,7,0,0,0,-1,7,0
32,1,1984,,,,0,0,4,6,0,1,0,-1,5,0
32,1,1984,,,,0,0,6,8,0,0,0,,6,0
32,1,1984,,,,0,0,7,7,0,-1,,-1,5,1
32,1,1984,,,,0,0,7,6,0,1,0,1,4,0
32,1,1984,,,,0,0,6,5,0,-2,0,-1,3,0
32,1,1984,,,,0,0,7,6,,0,0,,5,0
32,1,1984,,,,0,0,7,5,0,1,0,,1,0
32,1,1984,,,,1,0,10,,0,1,0,1,9,1
32,1,1984,,,,0,0,8,4,,-1,0,1,7,1
32,1,1984,,,,0,0,3,5,1,0,0,1,8,1
32,1,1984,,,,0,0,5,6,0,1,0,1,5,1
32,1,1984,,,,0,0,8,5,0,0,0,,8,0
32,1,1984,,,,1,0,7,,-1,1,1,1,10,1
32,1,1984,,,,1,0,5,,-1,0,0,1,5,1
32,1,1984,,,,0,1,4,3,0,0,1,1,,0
32,1,1984,,,,0,0,3,,0,1,0,0,,
32,1,1984,,,,0,0,3,,0,0,0,1,3,1
32,1,1984,,,,1,0,5,3,0,0,0,1,10,1
32,1,1984,,,,0,0,2,,-1,1,0,1,10,1
32,1,1984,,,,1,0,3,,0,0,0,1,10,1
32,1,1984,,,,1,0,6,4,1,1,1,1,10,1
32,1,1984,,,,1,0,1,5,-1,-1,0,1,10,1
32,1,1984,,,,0,0,10,5,0,0,1,1,8,1
32,1,1984,,,,0,0,6,,-1,-2,0,1,10,0
32,1,1984,,,,0,0,7,2,0,1,1,1,1,0
32,1,1984,,,,0,0,8,5,0,2,0,1,9,0
32,1,1984,,,,1,0,5,5,0,1,1,1,4,0
32,1,1984,,,,0,0,6,,0,1,,1,5,0
32,1,1984,,,,0,0,4,4,0,2,,1,2,0
32,1,1984,,,,1,0,6,5,0,1,1,1,3,0
32,1,1984,,,,1,0,,5,0,1,0,1,,0
32,1,1984,,,,1,0,3,3,1,2,,-1,2,0
32,1,1984,,,,1,0,4,5,0,1,,-1,3,0
32,1,1984,,,,0,0,5,3,0,2,,1,5,0
32,1,1984,,,,0,0,5,5,1,-1,,0,10,0
32,1,1984,,,,0,0,5,4,0,1,,-1,6,0
32,1,1984,,,,1,0,5,,1,0,,1,4,0
32,1,1984,,,,0,0,6,,1,0,,1,5,1
32,1,1984,,,,1,0,5,,-1,-1,,-1,7,1
32,1,1984,,,,0,0,5,,0,-1,,1,4,1
32,1,1984,,,,0,0,6,,0,0,0,1,4,0
32,1,1984,,,,0,0,6,7,-1,0,0,-1,4,1
32,1,1984,,,,0,0,8,7,-1,0,1,-1,10,1
32,1,1984,,,,1,0,10,6,-1,0,,-1,7,0
32,1,1984,,,,1,0,7,,-1,2,0,0,8,0
32,1,1984,,,,0,0,9,,,2,1,-1,7,
32,1,1984,,,,1,0,9,7,-1,0,0,-1,,1
32,1,1984,,,,1,0,,,,-1,1,-1,10,1
32,1,1984,,,,1,0,3,3,1,2,0,-1,2,0
32,1,1984,,,,1,0,3,,-1,-1,0,1,8,0
32,1,1984,,,,0,0,3,5,-1,2,0,1,2,
32,1,1984,,,,0,0,2,3,0,1,1,1,3,0
32,1,1984,,,,1,0,2,4,0,1,0,1,1,1
32,1,1984,,,,0,0,8,5,0,1,0,1,4,1
32,1,1984,,,,1,0,10,,-1,0,0,0,10,1
32,1,1984,,,,1,0,5,4,0,1,0,-1,5,1
32,1,1984,,,,1,0,9,3,1,2,1,0,10,1
32,1,1984,,,,1,0,6,5,0,1,1,1,10,1
32,1,1984,,,,0,0,3,4,1,2,0,0,8,0
32,1,1984,,,,1,0,5,,1,1,1,1,10,0
32,1,1984,,,,0,0,5,3,1,1,0,-1,10,0
32,1,1984,,,,0,0,3,,0,0,0,1,10,0
32,1,1984,,,,1,1,5,5,0,0,0,1,10,
32,1,1984,,,,0,0,5,,1,0,,1,5,0
32,1,1984,,,,1,0,5,,0,0,0,1,5,1
32,1,1984,,,,0,1,3,,0,0,,1,2,0
32,1,1984,,,,0,0,5,,1,-1,0,1,6,1
32,1,1984,,,,1,0,4,,0,0,,1,4,0
32,1,1984,,,,1,0,5,,0,0,0,1,4,0
32,1,1984,,,,0,0,6,,1,0,0,1,4,0
32,1,1984,,,,0,0,5,,0,-1,,1,6,1
32,1,1984,,,,0,0,5,,0,0,,1,5,0
32,1,1984,,,,1,0,6,,0,-1,0,1,7,1
32,1,1984,,,,0,0,,,1,0,0,-1,4,0
32,1,1984,,,,0,0,3,3,1,-1,1,1,1,1
32,1,1984,,,,1,0,6,,1,-1,0,1,5,0
32,1,1984,,,,1,0,4,,0,0,0,1,6,1
32,1,1984,,,,1,0,,,0,-1,,-1,5,0
32,1,1984,,,,0,0,1,4,1,1,0,1,10,0
32,1,1984,,,,0,0,6,,0,1,0,1,5,0
32,1,1984,,,,1,0,5,,0,0,,-1,5,0
32,1,1984,,,,1,0,6,,1,1,0,-1,5,0
32,1,1984,,,,1,0,7,,0,-1,,1,6,1
32,1,1984,,,,1,0,1,,-1,1,0,1,10,0
32,1,1984,,,,1,0,4,9,-1,2,1,1,1,1
32,1,1984,,,,1,0,7,6,0,0,1,1,8,1
32,1,1984,,,,0,0,7,6,0,1,0,1,5,0
32,1,1984,,,,0,0,8,9,0,1,1,1,4,0
32,1,1984,,,,1,0,8,5,0,1,1,1,2,1
32,1,1984,,,,0,0,7,5,-1,1,0,1,1,0
32,1,1984,,,,0,0,7,7,0,1,1,1,9,0
32,1,1984,,,,0,0,3,6,-1,1,1,1,2,1
32,1,1984,,,,1,0,8,5,-1,1,1,1,3,0
32,1,1984,,,,1,0,5,1,0,2,1,1,1,
32,1,1984,,,,1,0,3,3,0,-1,1,1,10,0
32,1,1984,,,,0,0,3,3,-1,1,1,1,4,1
32,1,1984,,,,0,0,6,6,0,1,1,-1,1,
32,1,1984,,,,1,0,6,,0,0,0,1,6,1
32,1,1984,,,,0,0,6,,1,2,0,1,4,0
32,1,1984,,,,0,0,6,,0,1,0,-1,4,0
32,1,1984,,,,1,0,6,,0,1,0,1,5,1
32,1,1984,,,,1,0,5,,1,-1,,1,,0
32,1,1984,,,,0,0,5,,0,0,0,1,10,0
32,1,1984,,,,1,0,,,-1,1,0,1,10,1
32,1,1984,,,,1,0,1,,,0,0,1,10,0
32,1,1984,,,,1,0,1,,-1,1,,1,10,1
32,1,1984,,,,0,0,6,,-1,0,,1,10,1
32,1,1984,,,,1,0,1,,0,0,0,-1,10,1
32,1,1984,,,,0,0,5,,0,1,0,1,10,1
32,1,1984,,,,0,0,1,,-1,0,0,1,10,1
32,1,1984,,,,0,0,1,,0,-1,1,1,10,1
32,1,1984,,,,1,0,10,5,-1,0,,1,10,0
32,1,1984,,,,1,0,5,,0,-1,0,1,10,1
32,1,1984,,,,1,0,6,,-1,-1,0,1,7,0
32,1,1984,,,,1,0,5,5,1,0,0,1,10,0
32,1,1984,,,,0,0,4,5,0,-1,0,1,7,1
32,1,1984,,,,0,0,6,,0,-1,0,1,10,0
32,1,1984,,,,1,0,1,5,-1,0,0,-1,10,1
32,1,1984,,,,0,0,3,,-1,1,0,1,10,1
32,1,1984,,,,1,0,1,,-1,0,0,1,10,1
32,1,1984,,,,0,0,1,10,0,-1,0,-1,10,1
32,1,1984,,,,0,0,2,,-1,-1,0,1,10,1
32,1,1984,,,,0,0,1,5,0,-1,,1,5,0
32,1,1984,,,,1,0,5,,0,0,0,1,10,0
32,1,1984,,,,0,0,,,1,1,0,-1,10,0
32,1,1984,,,,1,0,10,,-1,0,,1,10,0
32,1,1984,,,,1,0,3,,,-1,,1,10,1
32,1,1984,,,,1,0,4,,,1,0,1,10,1
32,1,1984,,,,0,0,9,7,-1,0,1,1,10,1
32,1,1984,,,,0,0,5,7,0,0,0,1,10,1
32,1,1984,,,,1,0,6,,,0,0,1,8,1
32,1,1984,,,,0,0,6,5,0,-1,0,1,10,1
32,1,1984,,,,1,0,5,,0,0,0,0,10,1
32,1,1984,,,,1,0,1,,-1,1,,1,10,1
32,1,1984,,,,1,0,1,,0,0,,1,10,1
32,1,1984,,,,0,0,1,,0,-1,,1,10,0
32,1,1984,,,,0,0,10,,0,-1,0,0,10,1
32,1,1984,,,,0,0,5,5,0,0,0,1,8,0
32,1,1984,,,,1,0,8,,-1,0,0,,8,1
32,1,1984,,,,0,0,6,7,,1,0,-1,10,0
32,1,1984,,,,1,0,2,,-1,-1,0,1,10,1
32,1,1984,,,,0,0,10,5,,0,0,1,10,1
32,1,1984,,,,1,0,7,4,0,2,0,1,10,0
32,1,1984,,,,0,0,4,,0,1,0,1,9,1
32,1,1984,,,,1,0,6,,,0,0,1,10,1
32,1,1984,,,,0,0,4,8,0,-1,0,1,10,0
32,1,1984,,,,0,0,8,5,-1,0,0,1,9,0
32,1,1984,,,,0,0,1,,-1,-1,,1,10,0
32,1,1984,,,,1,0,1,,-1,2,,1,10,1
32,1,1984,,,,0,0,5,,-1,0,0,-1,10,0
32,1,1984,,,,1,0,,,-1,0,,1,10,0
32,1,1984,,,,1,0,1,,-1,0,0,1,10,1
32,1,1984,,,,0,0,5,,0,1,0,1,10,1
32,1,1984,,,,0,0,1,,-1,-1,0,1,10,0
32,1,1984,,,,1,0,5,,0,1,0,-1,7,0
32,1,1984,,,,1,0,4,,,0,0,1,10,1
32,1,1984,,,,0,0,4,,-1,-1,0,-1,10,0
32,1,1984,,,,0,0,10,10,0,1,0,0,10,1
32,1,1984,,,,1,0,2,6,,1,,1,10,0
32,1,1984,,,,0,0,5,,0,1,,1,10,0
32,1,1984,,,,0,0,1,,0,1,0,1,10,0
32,1,1984,,,,1,0,1,5,-1,0,0,1,10,1
32,1,1984,,,,0,0,1,,-1,1,0,-1,8,0
32,1,1984,,,,1,0,8,,-1,0,0,1,10,0
32,1,1984,,,,1,0,1,,,1,0,-1,7,1
32,1,1984,,,,0,0,2,,0,1,0,-1,5,0
32,1,1984,,,,1,0,4,,-1,1,0,1,10,0
32,1,1984,,,,0,0,5,5,0,0,0,1,7,0
32,1,1984,,,,0,0,1,5,1,-1,0,1,8,0
32,1,1984,,,,1,0,7,5,,1,0,1,1,0
32,1,1984,,,,0,0,3,3,1,1,0,-1,6,0
32,1,1984,,,,1,0,7,4,1,1,0,1,10,0
32,1,1984,,,,1,0,4,,1,1,,-1,7,0
32,1,1984,,,,1,0,3,,-1,-1,0,1,10,1
32,1,1984,,,,1,0,8,5,1,1,0,-1,7,1
32,1,1984,,,,0,0,7,6,-1,1,0,1,10,0
32,1,1984,,,,0,0,8,,0,-1,0,1,10,1
32,1,1984,,,,0,0,4,,0,1,0,,1,0
32,1,1984,,,,1,0,3,,,-2,0,-1,10,0
32,1,1984,,,,0,0,8,7,0,2,0,1,7,0
32,1,1984,,,,1,0,7,,-1,-1,0,1,8,1
32,1,1984,,,,1,0,10,,-1,0,0,1,8,0
32,1,1984,,,,1,0,4,,0,1,1,-1,7,0
32,1,1984,,,,0,0,7,5,0,-1,0,1,4,1
32,1,1984,,,,0,0,6,4,1,0,,1,3,1
32,1,1984,,,,1,0,6,5,1,1,0,-1,8,0
32,1,1984,,,,1,0,3,,-1,-1,0,1,8,0
32,1,1984,,,,1,0,8,8,0,1,1,1,,1
32,1,1984,,,,0,0,6,,0,0,0,1,10,1
32,1,1984,,,,1,0,6,7,0,2,0,0,5,0
32,1,1984,,,,1,0,3,,-1,-1,,1,10,1
32,1,1984,,,,1,0,4,,-1,0,0,1,10,0
32,1,1984,,,,0,0,8,5,0,1,0,0,7,0
32,1,1984,,,,0,0,4,,-1,-1,0,1,5,0
32,1,1984,,,,1,0,8,4,1,2,0,1,3,1
32,1,1984,,,,0,0,10,,0,1,0,1,7,0
32,1,1984,,,,0,0,1,,-1,-1,0,1,4,0
32,1,1984,,,,0,0,4,4,1,1,0,1,3,1
